gFx,gFy,gFz
0.018,-0.173,-0.644
-0.035,-0.211,-0.661
-0.033,-0.228,-0.73
0.004,-0.223,-0.823
0.036,-0.216,-0.918
0.036,-0.216,-1.001
0.028,-0.214,-1.058
0.031,-0.213,-1.097
0.045,-0.202,-1.112
0.042,-0.187,-1.12
-0.001,-0.205,-1.161
-0.075,-0.252,-1.209
-0.122,-0.28,-1.224
-0.127,-0.252,-1.193
-0.091,-0.186,-1.165
-0.041,-0.168,-1.177
0.001,-0.181,-1.189
0.031,-0.147,-1.183
0.029,-0.101,-1.184
0.002,-0.08,-1.214
-0.026,-0.058,-1.247
-0.045,-0.052,-1.269
-0.054,-0.072,-1.282
-0.034,-0.084,-1.274
-0.004,-0.092,-1.239
0.014,-0.105,-1.179
0.018,-0.129,-1.114
0.01,-0.155,-1.031
0.007,-0.179,-0.922
0.019,-0.193,-0.793
0.066,-0.193,-0.659
0.149,-0.177,-0.55
0.191,-0.157,-0.51
0.147,-0.158,-0.574
0.069,-0.163,-0.721
0.009,-0.148,-0.878
-0.021,-0.133,-0.96
-0.031,-0.15,-0.969
-0.004,-0.174,-0.939
0.035,-0.188,-0.896
0.053,-0.222,-0.897
0.066,-0.244,-0.919
0.07,-0.256,-0.934
0.067,-0.261,-0.947
0.062,-0.253,-0.946
0.064,-0.23,-0.928
0.077,-0.195,-0.946
0.092,-0.148,-1.048
0.094,-0.099,-1.203
0.086,-0.037,-1.33
0.079,0.023,-1.386
0.051,0.029,-1.367
0.023,-0.018,-1.26
0.021,-0.053,-1.109
0.029,-0.063,-0.983
0.002,-0.072,-0.941
-0.061,-0.097,-0.962
-0.104,-0.12,-0.981
-0.074,-0.091,-0.988
-0.026,-0.048,-1.01
-0.039,-0.068,-1.059
-0.059,-0.073,-1.11
-0.032,-0.04,-1.142
0.054,-0.008,-1.137
0.138,0.009,-1.131
0.142,-0.006,-1.179
0.109,-0.025,-1.233
0.109,-0.03,-1.206
0.129,-0.045,-1.09
0.135,-0.068,-0.949
0.137,-0.094,-0.82
0.139,-0.119,-0.719
0.139,-0.133,-0.654
0.14,-0.143,-0.627
0.149,-0.167,-0.627
0.17,-0.183,-0.647
0.184,-0.194,-0.69
0.171,-0.21,-0.728
0.166,-0.201,-0.672
0.157,-0.175,-0.647
0.157,-0.168,-0.66
0.131,-0.137,-0.65
0.091,-0.116,-0.687
0.046,-0.11,-0.829
-0.004,-0.091,-1.023
-0.042,-0.074,-1.196
-0.04,-0.045,-1.322
-0.03,-0.03,-1.404
-0.028,-0.034,-1.445
0.005,-0.054,-1.453
0.103,-0.055,-1.392
0.157,-0.062,-1.3
0.154,-0.082,-1.235
0.12,-0.079,-1.193
0.059,-0.064,-1.189
-0.015,-0.056,-1.237
-0.057,-0.031,-1.282
-0.074,-0.008,-1.301
-0.075,-0.018,-1.284
-0.046,-0.024,-1.242
-0.037,-0.039,-1.211
-0.044,-0.096,-1.198
-0.055,-0.169,-1.162
-0.049,-0.225,-1.05
-0.017,-0.216,-0.926
-0.017,-0.197,-0.907
-0.034,-0.189,-0.981
-0.048,-0.16,-1.087
-0.058,-0.108,-1.189
-0.058,-0.074,-1.275
-0.024,-0.068,-1.325
0.046,-0.092,-1.309
0.155,-0.105,-1.211
0.263,-0.098,-1.078
0.297,-0.097,-0.973
0.261,-0.106,-0.904
0.193,-0.109,-0.841
0.12,-0.107,-0.777
0.06,-0.13,-0.736
0.012,-0.149,-0.719
-0.029,-0.177,-0.701
-0.058,-0.2,-0.643
-0.081,-0.286,-0.547
-0.041,-0.363,-0.461
0.034,-0.364,-0.37
0.068,-0.371,-0.308
0.052,-0.415,-0.306
0.022,-0.409,-0.357
-0.02,-0.361,-0.453
-0.072,-0.309,-0.62
-0.101,-0.258,-0.88
-0.074,-0.171,-1.123
-0.022,-0.053,-1.296
-0.006,0.019,-1.411
-0.032,0.045,-1.446
-0.061,0.065,-1.357
-0.034,0.073,-1.199
0.06,0.075,-1.072
0.172,0.089,-0.962
0.199,0.105,-0.902
0.116,0.074,-0.936
0.007,0.023,-1.015
-0.035,0.011,-1.09
0.005,-0.003,-1.123
0.109,-0.015,-1.153
0.208,-0.04,-1.245
0.258,-0.085,-1.324
0.306,-0.068,-1.301
0.325,-0.044,-1.232
0.284,-0.056,-1.192
0.221,-0.059,-1.168
0.146,-0.057,-1.169
0.082,-0.049,-1.205
0.07,-0.054,-1.223
0.132,-0.068,-1.185
0.253,-0.086,-1.123
0.372,-0.111,-1.083
0.461,-0.142,-1.062
0.481,-0.183,-1.014
0.434,-0.19,-0.897
0.331,-0.174,-0.763
0.211,-0.167,-0.662
0.114,-0.156,-0.58
0.05,-0.134,-0.527
0.005,-0.129,-0.527
-0.02,-0.143,-0.562
-0.008,-0.165,-0.607
0.064,-0.185,-0.664
0.155,-0.182,-0.722
0.188,-0.192,-0.757
0.156,-0.216,-0.764
0.106,-0.223,-0.743
0.069,-0.217,-0.731
0.027,-0.222,-0.755
-0.035,-0.219,-0.791
-0.054,-0.216,-0.813
-0.012,-0.213,-0.83
0.065,-0.215,-0.883
0.137,-0.211,-0.948
0.208,-0.202,-1.009
0.25,-0.197,-1.103
0.234,-0.18,-1.182
0.146,-0.156,-1.208
0.014,-0.145,-1.209
-0.1,-0.121,-1.175
-0.162,-0.111,-1.158
-0.161,-0.111,-1.193
-0.105,-0.096,-1.172
-0.055,-0.104,-1.194
0.004,-0.126,-1.273
0.032,-0.183,-1.324
0.007,-0.257,-1.294
0.017,-0.246,-1.188
0.044,-0.176,-1.097
0.022,-0.172,-1.089
-0.035,-0.164,-1.146
-0.1,-0.113,-1.227
-0.146,-0.07,-1.294
-0.166,-0.053,-1.308
-0.164,-0.054,-1.293
-0.142,-0.072,-1.253
-0.079,-0.084,-1.193
0.018,-0.082,-1.142
0.098,-0.085,-1.113
0.096,-0.09,-1.106
0.045,-0.092,-1.109
-0.005,-0.099,-1.111
-0.048,-0.101,-1.109
-0.071,-0.106,-1.09
-0.082,-0.117,-1.048
-0.087,-0.133,-0.977
-0.099,-0.143,-0.856
-0.08,-0.158,-0.695
-0.036,-0.183,-0.59
0.028,-0.202,-0.58
0.08,-0.204,-0.6
0.052,-0.198,-0.632
-0.026,-0.197,-0.68
-0.09,-0.184,-0.689
-0.123,-0.176,-0.689
-0.126,-0.191,-0.722
-0.101,-0.207,-0.759
-0.06,-0.217,-0.805
0.006,-0.234,-0.846
0.089,-0.226,-0.883
0.138,-0.202,-0.932
0.14,-0.171,-0.949
0.096,-0.14,-0.954
0.037,-0.098,-0.969
-0.01,-0.059,-0.988
-0.04,-0.055,-1.029
-0.057,-0.07,-1.11
-0.021,-0.079,-1.171
0.071,-0.076,-1.181
0.164,-0.077,-1.206
0.186,-0.128,-1.321
0.168,-0.196,-1.45
0.148,-0.224,-1.497
0.127,-0.215,-1.433
0.13,-0.211,-1.309
0.107,-0.22,-1.203
0.071,-0.202,-1.178
0.038,-0.181,-1.234
0.006,-0.171,-1.29
-0.017,-0.183,-1.305
-0.018,-0.208,-1.276
0.025,-0.218,-1.174
0.12,-0.202,-1.003
0.233,-0.185,-0.868
0.299,-0.193,-0.839
0.289,-0.171,-0.86
0.205,-0.122,-0.904
0.109,-0.092,-0.935
0.045,-0.079,-0.916
0.014,-0.094,-0.855
-0.004,-0.113,-0.795
-0.014,-0.129,-0.76
-0.021,-0.165,-0.766
-0.022,-0.203,-0.772
-0.014,-0.227,-0.746
0.009,-0.253,-0.679
0.037,-0.266,-0.582
0.056,-0.281,-0.496
0.051,-0.274,-0.473
0.005,-0.266,-0.506
-0.055,-0.272,-0.561
-0.079,-0.275,-0.612
-0.074,-0.269,-0.657
-0.014,-0.256,-0.724
0.073,-0.245,-0.818
0.159,-0.239,-0.934
0.24,-0.223,-1.033
0.294,-0.204,-1.079
0.302,-0.186,-1.074
0.27,-0.157,-1.047
0.207,-0.136,-1.038
0.135,-0.143,-1.057
0.068,-0.17,-1.044
0.045,-0.183,-0.982
0.049,-0.178,-0.925
0.03,-0.197,-0.905
-0.008,-0.248,-0.932
-0.063,-0.335,-1.005
-0.108,-0.407,-1.061
-0.089,-0.383,-1.06
-0.034,-0.318,-1.039
0.026,-0.294,-1.029
0.072,-0.26,-1.041
0.061,-0.19,-1.076
-0.008,-0.107,-1.155
-0.076,-0.08,-1.271
-0.105,-0.082,-1.357
-0.088,-0.079,-1.39
-0.048,-0.081,-1.373
-0.007,-0.096,-1.302
0.023,-0.121,-1.187
0.062,-0.155,-1.056
0.095,-0.192,-0.919
0.089,-0.227,-0.78
0.052,-0.261,-0.657
0.004,-0.29,-0.572
-0.046,-0.315,-0.522
-0.077,-0.336,-0.522
-0.058,-0.337,-0.587
0.008,-0.324,-0.699
0.108,-0.312,-0.798
0.2,-0.287,-0.866
0.27,-0.267,-0.922
0.323,-0.227,-0.996
0.336,-0.181,-1.064
0.314,-0.158,-1.081
0.285,-0.136,-1.033
0.269,-0.105,-0.944
0.267,-0.068,-0.853
0.251,-0.042,-0.827
0.23,-0.038,-0.889
0.236,-0.021,-0.994
0.269,0.019,-1.083
0.284,0.069,-1.125
0.274,0.108,-1.133
0.253,0.132,-1.121
0.227,0.137,-1.108
0.154,0.108,-1.102
0.089,0.067,-1.081
0.091,0.022,-1.045
0.108,-0.023,-0.999
0.11,-0.057,-0.96
0.1,-0.1,-0.936
0.108,-0.131,-0.928
0.153,-0.099,-0.93
0.196,-0.018,-0.964
0.181,0.048,-1.058
0.097,0.112,-1.186
-0.018,0.184,-1.319
-0.149,0.225,-1.437
-0.254,0.225,-1.518
-0.284,0.185,-1.547
-0.211,0.128,-1.497
-0.035,0.086,-1.395
0.164,0.03,-1.298
0.326,-0.029,-1.199
0.425,-0.076,-1.063
0.435,-0.086,-0.902
0.356,-0.071,-0.76
0.242,-0.07,-0.681
0.14,-0.076,-0.647
0.067,-0.091,-0.644
0.042,-0.123,-0.657
0.073,-0.171,-0.688
0.138,-0.212,-0.707
0.178,-0.238,-0.695
0.168,-0.265,-0.654
0.138,-0.281,-0.608
0.114,-0.289,-0.602
0.096,-0.284,-0.638
0.082,-0.247,-0.72
0.075,-0.207,-0.87
0.078,-0.149,-1.04
0.075,-0.11,-1.185
0.059,-0.107,-1.27
0.033,-0.092,-1.245
0.002,-0.061,-1.15
-0.038,-0.061,-1.061
-0.08,-0.076,-0.989
-0.092,-0.054,-0.911
-0.101,-0.027,-0.875
-0.137,-0.008,-0.94
-0.171,0.029,-1.083
-0.186,0.07,-1.261
-0.187,0.097,-1.397
-0.149,0.125,-1.475
-0.112,0.141,-1.475
-0.113,0.134,-1.42
-0.156,0.061,-1.346
-0.176,-0.038,-1.238
-0.139,-0.085,-1.097
-0.099,-0.098,-0.985
-0.111,-0.125,-0.959
-0.162,-0.132,-1.011
-0.223,-0.093,-1.115
-0.277,-0.062,-1.232
-0.322,-0.071,-1.321
-0.32,-0.085,-1.347
-0.27,-0.087,-1.3
-0.197,-0.093,-1.206
-0.099,-0.119,-1.137
0.012,-0.152,-1.098
0.091,-0.173,-1.063
0.1,-0.184,-1.016
0.064,-0.195,-0.956
0.034,-0.204,-0.905
0.001,-0.219,-0.862
-0.025,-0.236,-0.826
-0.032,-0.238,-0.781
-0.028,-0.254,-0.714
0.011,-0.265,-0.626
0.079,-0.268,-0.537
0.125,-0.275,-0.48
0.133,-0.294,-0.467
0.136,-0.29,-0.504
0.112,-0.258,-0.614
0.055,-0.216,-0.766
-0.007,-0.155,-0.9
-0.055,-0.091,-1.024
-0.065,-0.049,-1.148
-0.041,-0.01,-1.219
0.016,0.031,-1.191
0.063,0.044,-1.105
0.097,0.039,-1.021
0.09,0.034,-0.95
0.06,0.021,-0.904
0.032,0.006,-0.901
0.036,0.003,-0.934
0.068,0.027,-0.992
0.096,0.054,-1.076
0.107,0.056,-1.162
0.101,0.043,-1.205
0.099,0.021,-1.161
0.116,-0.028,-1.052
0.158,-0.098,-0.939
0.182,-0.189,-0.868
0.193,-0.271,-0.817
0.201,-0.302,-0.769
0.189,-0.308,-0.73
0.151,-0.306,-0.739
0.105,-0.266,-0.842
0.076,-0.207,-1.035
0.052,-0.149,-1.244
0.021,-0.097,-1.401
0.025,-0.048,-1.463
0.089,-0.024,-1.423
0.19,-0.02,-1.282
0.241,-0.026,-1.107
0.244,-0.025,-0.941
0.201,-0.026,-0.793
0.12,-0.022,-0.688
0.019,-0.016,-0.66
-0.079,-0.018,-0.709
-0.151,-0.025,-0.811
-0.182,-0.058,-0.94
-0.164,-0.106,-1.034
-0.109,-0.158,-1.063
-0.028,-0.203,-1.052
0.077,-0.249,-1.018
0.203,-0.285,-0.952
0.262,-0.304,-0.851
0.256,-0.324,-0.745
0.198,-0.326,-0.666
0.134,-0.313,-0.649
0.09,-0.292,-0.713
0.069,-0.264,-0.813
0.074,-0.241,-0.93
0.099,-0.221,-1.053
0.127,-0.217,-1.169
0.156,-0.217,-1.245
0.16,-0.211,-1.237
0.135,-0.206,-1.152
0.091,-0.193,-1.049
0.022,-0.195,-0.993
-0.042,-0.194,-0.998
-0.098,-0.179,-1.058
-0.145,-0.17,-1.176
-0.161,-0.154,-1.317
-0.149,-0.131,-1.428
-0.092,-0.113,-1.466
-0.012,-0.077,-1.444
0.071,-0.027,-1.388
0.09,0.005,-1.356
0.017,-0.017,-1.372
-0.078,-0.063,-1.39
-0.106,-0.121,-1.356
-0.034,-0.144,-1.251
0.097,-0.115,-1.043
0.15,-0.134,-0.885
0.115,-0.239,-0.914
0.086,-0.253,-0.864
0.029,-0.191,-0.802
-0.042,-0.183,-0.82
-0.117,-0.193,-0.854
-0.159,-0.189,-0.878
-0.144,-0.163,-0.893
-0.072,-0.116,-0.9
0.009,-0.077,-0.917
0.056,-0.074,-0.937
0.106,-0.083,-0.918
0.138,-0.083,-0.832
0.134,-0.089,-0.734
0.109,-0.107,-0.688
0.08,-0.137,-0.682
0.067,-0.149,-0.663
0.095,-0.136,-0.646
0.156,-0.109,-0.641
0.198,-0.094,-0.677
0.202,-0.091,-0.748
0.162,-0.084,-0.847
0.092,-0.09,-0.956
0.041,-0.094,-1.038
0.042,-0.09,-1.072
0.075,-0.084,-1.059
0.116,-0.086,-1.016
0.169,-0.08,-0.976
0.201,-0.087,-0.953
0.187,-0.104,-0.974
0.166,-0.121,-1.005
0.166,-0.134,-0.967
0.194,-0.131,-0.86
0.223,-0.129,-0.752
0.248,-0.123,-0.72
0.262,-0.093,-0.788
0.23,-0.048,-0.933
0.134,-0.025,-1.109
0.028,-0.009,-1.248
-0.047,0.005,-1.284
-0.061,-0.021,-1.176
-0.063,-0.094,-0.981
0.029,-0.136,-0.937
0.15,-0.16,-0.91
0.241,-0.16,-0.888
0.267,-0.15,-0.955
0.249,-0.138,-1.142
0.186,-0.134,-1.333
0.144,-0.117,-1.443
0.119,-0.117,-1.482
0.128,-0.129,-1.449
0.173,-0.131,-1.288
0.229,-0.147,-1.047
0.269,-0.187,-0.8
0.291,-0.238,-0.617
0.288,-0.248,-0.539
0.249,-0.198,-0.592
0.171,-0.121,-0.789
0.08,-0.044,-1.079
-0.012,-0.005,-1.361
-0.073,0.009,-1.564
-0.086,-0.001,-1.655
-0.064,-0.045,-1.622
-0.013,-0.113,-1.497
0.055,-0.195,-1.294
0.144,-0.267,-1.075
0.25,-0.32,-0.865
0.311,-0.35,-0.672
0.268,-0.36,-0.55
0.155,-0.359,-0.514
0.037,-0.348,-0.525
-0.041,-0.341,-0.547
-0.074,-0.33,-0.564
-0.064,-0.323,-0.579
-0.007,-0.322,-0.59
0.072,-0.317,-0.596
0.096,-0.312,-0.593
0.077,-0.327,-0.577
0.06,-0.339,-0.552
0.04,-0.328,-0.539
0.016,-0.281,-0.569
0.013,-0.204,-0.669
-0.006,-0.135,-0.854
-0.055,-0.079,-1.091
-0.073,-0.03,-1.303
-0.037,0.051,-1.447
0.042,0.111,-1.513
0.114,0.088,-1.476
0.148,0.015,-1.353
0.141,-0.058,-1.218
0.115,-0.108,-1.101
0.077,-0.135,-1.023
0.01,-0.16,-0.995
-0.068,-0.161,-1.028
-0.133,-0.118,-1.111
-0.176,-0.093,-1.232
-0.192,-0.094,-1.31
-0.199,-0.102,-1.303
-0.198,-0.132,-1.242
-0.175,-0.158,-1.146
-0.096,-0.166,-1.003
0.046,-0.159,-0.862
0.206,-0.153,-0.807
0.312,-0.143,-0.842
0.332,-0.115,-0.909
0.275,-0.086,-0.959
0.181,-0.072,-0.976
0.08,-0.076,-0.982
-0.014,-0.082,-1.014
-0.081,-0.095,-1.023
-0.111,-0.131,-0.982
-0.059,-0.162,-0.889
0.058,-0.163,-0.762
0.151,-0.188,-0.691
0.164,-0.225,-0.703
0.119,-0.23,-0.774
0.055,-0.201,-0.886
-0.007,-0.16,-1.027
-0.05,-0.125,-1.174
-0.069,-0.096,-1.279
-0.054,-0.074,-1.284
0.012,-0.069,-1.168
0.125,-0.079,-0.999
0.213,-0.1,-0.866
0.241,-0.13,-0.793
0.223,-0.128,-0.778
0.146,-0.101,-0.827
0.025,-0.072,-0.93
-0.075,-0.038,-1.044
-0.148,-0.031,-1.127
-0.179,-0.04,-1.164
-0.16,-0.039,-1.134
-0.125,-0.057,-1.066
-0.111,-0.108,-0.996
-0.109,-0.163,-0.925
-0.097,-0.208,-0.859
-0.094,-0.239,-0.784
-0.101,-0.259,-0.74
-0.12,-0.296,-0.773
-0.139,-0.328,-0.86
-0.14,-0.313,-0.981
-0.083,-0.294,-1.161
0.04,-0.282,-1.407
0.196,-0.299,-1.605
0.343,-0.34,-1.596
0.473,-0.378,-1.357
0.564,-0.369,-0.984
0.582,-0.341,-0.608
0.522,-0.321,-0.355
0.423,-0.287,-0.262
0.321,-0.193,-0.319
0.228,-0.072,-0.546
0.124,0.02,-0.854
0.034,0.093,-1.121
-0.028,0.139,-1.352
-0.065,0.142,-1.553
-0.073,0.119,-1.628
-0.044,0.065,-1.539
0.016,0.019,-1.331
0.093,-0.024,-1.09
0.18,-0.091,-0.857
0.247,-0.134,-0.626
0.238,-0.169,-0.466
0.162,-0.218,-0.388
0.082,-0.255,-0.376
0.024,-0.266,-0.396
-0.011,-0.267,-0.45
-0.017,-0.272,-0.547
0.024,-0.263,-0.674
0.088,-0.25,-0.827
0.172,-0.24,-0.991
0.24,-0.207,-1.13
0.26,-0.173,-1.185
0.26,-0.153,-1.183
0.207,-0.134,-1.189
0.069,-0.133,-1.188
-0.063,-0.139,-1.173
-0.122,-0.148,-1.157
-0.118,-0.153,-1.143
-0.091,-0.122,-1.146
-0.072,-0.115,-1.17
-0.069,-0.152,-1.192
-0.08,-0.214,-1.205
-0.077,-0.232,-1.14
-0.072,-0.207,-1.005
-0.08,-0.206,-0.927
-0.104,-0.205,-0.933
-0.158,-0.144,-0.993
-0.238,-0.044,-1.074
-0.325,0.016,-1.177
-0.357,0.027,-1.296
-0.306,0.048,-1.34
-0.113,0.072,-1.374
0.101,0.065,-1.496
0.252,0.025,-1.56
0.326,-0.008,-1.508
0.325,-0.059,-1.348
0.306,-0.071,-1.155
0.242,-0.096,-0.96
0.141,-0.116,-0.802
0.04,-0.123,-0.702
-0.037,-0.133,-0.666
-0.081,-0.14,-0.698
-0.084,-0.15,-0.764
-0.047,-0.163,-0.799
0.013,-0.172,-0.789
0.063,-0.188,-0.756
0.1,-0.21,-0.742
0.127,-0.229,-0.74
0.145,-0.24,-0.725
0.132,-0.246,-0.722
0.099,-0.24,-0.748
0.038,-0.239,-0.817
-0.04,-0.246,-0.936
-0.09,-0.223,-1.03
-0.096,-0.2,-1.078
-0.055,-0.204,-1.082
0.039,-0.2,-1.03
0.169,-0.19,-0.949
0.286,-0.194,-0.89
0.341,-0.199,-0.86
0.325,-0.176,-0.876
0.243,-0.152,-0.96
0.135,-0.133,-1.047
0.044,-0.123,-1.093
0,-0.104,-1.086
-0.013,-0.086,-1.06
-0.021,-0.092,-1.051
-0.034,-0.119,-1.079
-0.068,-0.167,-1.116
-0.08,-0.189,-1.113
-0.047,-0.148,-1.072
-0.004,-0.103,-1.039
0.025,-0.086,-1.047
0.026,-0.053,-1.097
0.005,-0.024,-1.157
-0.022,0.005,-1.208
-0.062,0.022,-1.247
-0.095,0.005,-1.273
-0.081,-0.019,-1.254
-0.022,-0.026,-1.182
0.052,-0.029,-1.079
0.116,-0.034,-0.972
0.147,-0.036,-0.891
0.164,-0.035,-0.842
0.157,-0.045,-0.831
0.126,-0.058,-0.852
0.082,-0.068,-0.85
0.016,-0.083,-0.825
-0.035,-0.103,-0.81
-0.075,-0.134,-0.793
-0.105,-0.183,-0.761
-0.101,-0.232,-0.705
-0.048,-0.264,-0.624
0.059,-0.28,-0.545
0.145,-0.307,-0.517
0.176,-0.331,-0.561
0.16,-0.323,-0.639
0.1,-0.298,-0.751
0.042,-0.282,-0.873
0.005,-0.266,-0.948
0.003,-0.239,-0.96
0.029,-0.219,-0.947
0.071,-0.214,-0.96
0.085,-0.224,-0.987
0.072,-0.23,-1.003
0.064,-0.228,-1.002
0.059,-0.231,-1.003
0.077,-0.229,-1.003
0.123,-0.204,-1.022
0.179,-0.175,-1.075
0.218,-0.144,-1.142
0.223,-0.121,-1.218
0.205,-0.106,-1.296
0.181,-0.093,-1.335
0.161,-0.066,-1.331
0.148,-0.04,-1.318
0.128,-0.046,-1.316
0.093,-0.08,-1.31
0.067,-0.134,-1.28
0.076,-0.183,-1.2
0.115,-0.184,-1.109
0.173,-0.169,-1.048
0.227,-0.153,-1.035
0.238,-0.128,-1.082
0.196,-0.09,-1.147
0.127,-0.044,-1.207
0.058,-0.013,-1.266
0,0.003,-1.323
-0.033,0.025,-1.353
-0.033,0.033,-1.339
-0.025,0.02,-1.3
-0.013,-0.009,-1.25
-0.001,-0.038,-1.184
-0.004,-0.069,-1.106
-0.015,-0.104,-1.023
-0.009,-0.137,-0.946
0.004,-0.165,-0.87
0.022,-0.192,-0.789
0.053,-0.217,-0.708
0.102,-0.236,-0.63
0.17,-0.247,-0.57
0.226,-0.253,-0.534
0.238,-0.249,-0.508
0.202,-0.238,-0.502
0.14,-0.232,-0.54
0.084,-0.23,-0.624
0.065,-0.21,-0.729
0.075,-0.179,-0.835
0.108,-0.157,-0.914
0.153,-0.135,-0.954
0.213,-0.115,-0.972
0.267,-0.105,-0.979
0.294,-0.112,-0.967
0.273,-0.115,-0.94
0.236,-0.104,-0.919
0.216,-0.089,-0.916
0.207,-0.082,-0.914
0.207,-0.073,-0.896
0.204,-0.044,-0.894
0.181,-0.03,-0.937
0.133,-0.046,-1.026
0.098,-0.057,-1.112
0.09,-0.051,-1.149
0.094,-0.065,-1.132
0.091,-0.1,-1.113
0.088,-0.135,-1.131
0.081,-0.169,-1.153
0.091,-0.208,-1.135
0.142,-0.215,-1.06
0.182,-0.2,-0.984
0.16,-0.2,-0.989
0.077,-0.209,-1.092
0.002,-0.193,-1.228
-0.019,-0.143,-1.339
-0.013,-0.112,-1.411
-0.006,-0.121,-1.439
0,-0.142,-1.413
0.015,-0.168,-1.316
0.054,-0.178,-1.181
0.088,-0.189,-1.045
0.109,-0.209,-0.922
0.125,-0.222,-0.802
0.134,-0.231,-0.693
0.126,-0.238,-0.637
0.096,-0.251,-0.64
0.064,-0.257,-0.685
0.034,-0.243,-0.738
-0.002,-0.228,-0.779
-0.036,-0.227,-0.794
-0.052,-0.232,-0.78
-0.033,-0.235,-0.745
0.024,-0.246,-0.713
0.078,-0.255,-0.68
0.115,-0.258,-0.632
0.142,-0.264,-0.586
0.135,-0.272,-0.554
0.095,-0.29,-0.547
0.054,-0.297,-0.573
0.039,-0.28,-0.625
0.049,-0.276,-0.689
0.073,-0.269,-0.752
0.098,-0.245,-0.836
0.102,-0.223,-0.967
0.093,-0.217,-1.121
0.097,-0.221,-1.21
0.127,-0.218,-1.188
0.185,-0.197,-1.107
0.228,-0.177,-1.069
0.247,-0.159,-1.113
0.22,-0.146,-1.23
0.173,-0.144,-1.366
0.13,-0.135,-1.462
0.104,-0.121,-1.458
0.122,-0.133,-1.366
0.148,-0.18,-1.25
0.126,-0.256,-1.167
0.094,-0.337,-1.106
0.091,-0.361,-1.025
0.099,-0.352,-0.957
0.103,-0.33,-0.94
0.096,-0.261,-0.978
0.075,-0.137,-1.108
0.015,-0.037,-1.303
-0.051,0.016,-1.484
-0.081,0.036,-1.583
-0.061,0.021,-1.545
-0.014,-0.033,-1.404
0.041,-0.09,-1.229
0.084,-0.118,-1.064
0.11,-0.155,-0.928
0.123,-0.184,-0.816
0.129,-0.189,-0.726
0.111,-0.179,-0.672
0.062,-0.164,-0.683
0.007,-0.132,-0.763
-0.025,-0.121,-0.847
-0.042,-0.12,-0.867
-0.026,-0.126,-0.83
0.028,-0.145,-0.747
0.102,-0.158,-0.641
0.144,-0.158,-0.59
0.135,-0.15,-0.643
0.072,-0.125,-0.8
-0.009,-0.106,-0.987
-0.102,-0.088,-1.124
-0.16,-0.079,-1.171
-0.166,-0.071,-1.138
-0.126,-0.07,-1.069
-0.047,-0.064,-0.996
0.053,-0.056,-0.953
0.15,-0.054,-0.958
0.219,-0.055,-0.993
0.216,-0.054,-1.051
0.163,-0.04,-1.094
0.102,-0.015,-1.111
0.06,-0.007,-1.096
0.041,0.003,-1.066
0.039,0.006,-1.035
0.065,-0.012,-0.997
0.1,-0.047,-0.95
0.103,-0.087,-0.909
0.109,-0.157,-0.895
0.121,-0.196,-0.88
0.14,-0.187,-0.886
0.118,-0.16,-0.944
0.047,-0.161,-1.048
0.013,-0.164,-1.146
0.026,-0.162,-1.2
0.052,-0.169,-1.209
0.087,-0.186,-1.188
0.112,-0.198,-1.146
0.104,-0.209,-1.097
0.09,-0.21,-1.059
0.112,-0.196,-1.037
0.149,-0.167,-1.023
0.159,-0.143,-1.014
0.144,-0.121,-0.999
0.145,-0.088,-0.971
0.179,-0.056,-0.941
0.189,-0.04,-0.938
0.168,-0.032,-0.952
0.131,-0.025,-0.978
0.087,-0.03,-1.001
0.049,-0.036,-1.017
0.022,-0.058,-1.033
0.019,-0.096,-1.025
0.036,-0.128,-0.976
0.064,-0.153,-0.889
0.103,-0.167,-0.772
0.152,-0.177,-0.659
0.178,-0.183,-0.578
0.167,-0.188,-0.541
0.127,-0.191,-0.542
0.068,-0.2,-0.572
0.022,-0.2,-0.628
0.011,-0.172,-0.682
0.024,-0.148,-0.717
0.039,-0.135,-0.764
0.036,-0.123,-0.84
0.02,-0.113,-0.92
-0.001,-0.115,-0.964
0.011,-0.11,-0.965
0.046,-0.108,-0.955
0.082,-0.122,-0.976
0.113,-0.115,-1.053
0.137,-0.092,-1.196
0.142,-0.07,-1.36
0.123,-0.063,-1.492
0.104,-0.07,-1.525
0.082,-0.091,-1.428
0.074,-0.144,-1.271
0.062,-0.236,-1.133
0.042,-0.343,-1.046
0.067,-0.377,-0.977
0.151,-0.337,-0.932
0.23,-0.281,-0.958
0.261,-0.196,-1.083
0.238,-0.098,-1.241
0.17,-0.008,-1.367
0.081,0.049,-1.449
-0.012,0.049,-1.484
-0.058,0.025,-1.455
-0.046,0.008,-1.361
-0.023,-0.009,-1.244
-0.018,-0.037,-1.124
-0.03,-0.07,-1.007
-0.037,-0.091,-0.903
-0.045,-0.102,-0.821
-0.058,-0.11,-0.759
-0.074,-0.12,-0.706
-0.089,-0.133,-0.663
-0.086,-0.146,-0.625
-0.071,-0.149,-0.579
-0.051,-0.149,-0.524
-0.012,-0.146,-0.468
0.076,-0.139,-0.425
0.194,-0.118,-0.41
0.273,-0.102,-0.434
0.27,-0.095,-0.499
0.196,-0.089,-0.615
0.106,-0.069,-0.767
0.03,-0.047,-0.925
-0.018,-0.03,-1.036
-0.014,-0.013,-1.078
0.075,0.016,-1.066
0.217,0.025,-1.046
0.293,0.012,-1.048
0.315,0.023,-1.056
0.292,0.053,-1.073
