gFx,gFy,gFz
-0.142,-0.071,-1.095
-0.134,-0.063,-1.077
-0.13,-0.048,-1.058
-0.13,-0.034,-1.033
-0.132,-0.022,-1.026
-0.13,-0.019,-1.056
-0.13,-0.031,-1.09
-0.117,-0.046,-1.097
-0.106,-0.029,-1.119
-0.093,-0.006,-1.124
-0.083,0.005,-1.097
-0.09,0.008,-1.062
-0.101,0.023,-1.037
-0.108,0.043,-1.032
-0.115,0.053,-1.033
-0.123,0.063,-1.034
-0.12,0.066,-1.029
-0.105,0.061,-1.023
-0.1,0.066,-1.046
-0.1,0.079,-1.074
-0.103,0.088,-1.084
-0.103,0.095,-1.072
-0.098,0.103,-1.048
-0.075,0.118,-1.023
-0.058,0.128,-1.002
-0.06,0.125,-0.989
-0.061,0.123,-0.989
-0.051,0.13,-0.992
-0.039,0.134,-0.999
-0.046,0.139,-1.009
-0.057,0.146,-1.03
-0.048,0.145,-1.051
-0.031,0.151,-1.05
-0.014,0.162,-1.03
0.002,0.166,-1
0.004,0.166,-0.979
0.008,0.169,-0.974
0.008,0.168,-0.983
0.016,0.17,-0.991
0.02,0.173,-0.993
0.023,0.179,-0.99
0.016,0.181,-0.967
0.007,0.182,-0.934
0.003,0.181,-0.913
-0.012,0.182,-0.907
-0.028,0.184,-0.905
-0.029,0.19,-0.908
-0.018,0.194,-0.915
-0.012,0.191,-0.921
-0.014,0.189,-0.917
-0.014,0.188,-0.916
-0.025,0.185,-0.908
-0.04,0.183,-0.892
-0.047,0.177,-0.871
-0.057,0.172,-0.855
-0.066,0.176,-0.844
-0.071,0.186,-0.843
-0.073,0.19,-0.848
-0.072,0.188,-0.851
-0.068,0.188,-0.864
-0.06,0.19,-0.891
-0.054,0.186,-0.922
-0.051,0.181,-0.936
-0.053,0.177,-0.938
-0.051,0.178,-0.941
-0.046,0.184,-0.939
-0.05,0.179,-0.927
-0.052,0.162,-0.9
-0.057,0.181,-0.907
-0.071,0.201,-0.919
-0.082,0.2,-0.917
-0.082,0.186,-0.917
-0.08,0.182,-0.928
-0.081,0.18,-0.967
-0.094,0.185,-1.013
-0.111,0.184,-1.02
-0.117,0.167,-0.99
-0.104,0.144,-0.962
-0.107,0.138,-0.967
-0.113,0.147,-0.985
-0.109,0.151,-0.986
-0.096,0.145,-0.974
-0.105,0.132,-0.969
-0.134,0.121,-1.006
-0.129,0.1,-1.052
-0.126,0.078,-1.085
-0.123,0.063,-1.108
-0.127,0.039,-1.111
-0.13,0.019,-1.11
-0.129,0.014,-1.102
-0.12,0.01,-1.081
-0.12,0.004,-1.05
-0.115,0.003,-1.048
-0.097,0.008,-1.091
-0.088,0.001,-1.111
-0.081,-0.001,-1.106
-0.083,-0.007,-1.089
-0.079,-0.03,-1.071
-0.066,-0.021,-1.1
-0.07,-0.019,-1.116
-0.079,-0.027,-1.096
-0.09,-0.032,-1.062
-0.094,-0.029,-1.029
-0.092,-0.024,-1.01
-0.088,-0.027,-1.022
-0.088,-0.031,-1.043
-0.087,-0.032,-1.047
-0.087,-0.032,-1.038
-0.089,-0.033,-1.024
-0.1,-0.037,-1.009
-0.116,-0.026,-1.016
-0.125,-0.024,-1.024
-0.13,-0.024,-1.035
-0.129,-0.019,-1.054
-0.123,-0.015,-1.061
-0.123,-0.003,-1.07
-0.119,0.006,-1.089
-0.099,0.012,-1.107
-0.081,0.013,-1.096
-0.068,0.025,-1.064
-0.061,0.044,-1.038
-0.059,0.057,-1.022
-0.059,0.066,-1.011
-0.069,0.071,-1.003
-0.088,0.078,-0.998
-0.103,0.087,-1.006
-0.107,0.089,-1.016
-0.106,0.079,-1.002
-0.115,0.079,-0.985
-0.13,0.091,-0.983
-0.136,0.109,-0.974
-0.139,0.121,-0.955
-0.137,0.121,-0.942
-0.134,0.114,-0.956
-0.139,0.106,-0.983
-0.135,0.107,-1.008
-0.131,0.1,-1.012
-0.131,0.096,-1.009
-0.13,0.11,-1.027
-0.127,0.118,-1.05
-0.122,0.113,-1.07
-0.113,0.101,-1.08
-0.101,0.093,-1.098
-0.085,0.101,-1.128
-0.069,0.094,-1.147
-0.066,0.092,-1.156
-0.066,0.102,-1.169
-0.083,0.119,-1.184
-0.092,0.118,-1.181
-0.098,0.11,-1.168
-0.099,0.116,-1.166
-0.086,0.127,-1.161
-0.068,0.134,-1.157
-0.066,0.145,-1.16
-0.069,0.169,-1.161
-0.073,0.178,-1.141
-0.077,0.178,-1.1
-0.081,0.181,-1.045
-0.09,0.193,-0.998
-0.086,0.198,-0.967
-0.083,0.196,-0.954
-0.071,0.205,-0.962
-0.056,0.208,-0.97
-0.043,0.194,-0.964
-0.029,0.189,-0.96
-0.019,0.198,-0.964
-0.015,0.197,-0.954
-0.014,0.195,-0.952
-0.018,0.191,-0.963
-0.026,0.193,-0.953
-0.027,0.201,-0.93
-0.028,0.208,-0.9
-0.035,0.218,-0.865
-0.053,0.228,-0.846
-0.073,0.229,-0.842
-0.09,0.221,-0.83
-0.107,0.22,-0.816
-0.118,0.244,-0.837
-0.124,0.246,-0.857
-0.136,0.247,-0.851
-0.144,0.262,-0.832
-0.149,0.272,-0.814
-0.151,0.288,-0.807
-0.153,0.294,-0.817
-0.153,0.286,-0.828
-0.146,0.267,-0.841
-0.134,0.244,-0.855
-0.123,0.229,-0.877
-0.113,0.232,-0.894
-0.089,0.238,-0.883
-0.071,0.238,-0.87
-0.061,0.24,-0.876
-0.056,0.251,-0.891
-0.057,0.253,-0.909
-0.058,0.241,-0.921
-0.052,0.23,-0.918
-0.045,0.221,-0.913
-0.05,0.223,-0.916
-0.06,0.224,-0.927
-0.063,0.22,-0.935
-0.069,0.219,-0.936
-0.072,0.214,-0.937
-0.07,0.208,-0.956
-0.061,0.201,-0.991
-0.049,0.187,-1.01
-0.053,0.181,-1.013
-0.064,0.175,-1.027
-0.075,0.167,-1.047
-0.09,0.154,-1.072
-0.1,0.129,-1.09
-0.11,0.125,-1.094
-0.124,0.124,-1.098
-0.129,0.103,-1.09
-0.135,0.086,-1.082
-0.142,0.068,-1.085
-0.149,0.056,-1.102
-0.161,0.047,-1.127
-0.169,0.04,-1.144
-0.176,0.02,-1.137
-0.18,0.007,-1.118
-0.17,0.016,-1.107
-0.165,0.005,-1.091
-0.165,-0.006,-1.068
-0.162,0.002,-1.052
-0.157,0.001,-1.04
-0.156,-0.001,-1.038
-0.151,-0.006,-1.036
-0.136,-0.006,-1.031
-0.121,-0.01,-1.035
-0.108,-0.01,-1.041
-0.1,-0.014,-1.037
-0.106,-0.028,-1.024
-0.123,-0.034,-0.995
-0.127,-0.029,-0.958
-0.118,-0.037,-0.934
-0.101,-0.027,-0.981
-0.104,-0.058,-1.009
-0.095,-0.089,-1.021
-0.078,-0.085,-1.064
-0.075,-0.074,-1.104
-0.079,-0.06,-1.116
-0.071,-0.054,-1.113
-0.065,-0.046,-1.132
-0.066,-0.029,-1.159
-0.077,-0.029,-1.145
-0.088,-0.023,-1.117
-0.104,-0.009,-1.101
-0.126,0,-1.096
-0.151,0.007,-1.094
-0.169,0.011,-1.088
-0.178,0.009,-1.104
-0.191,0.008,-1.128
-0.196,0.005,-1.139
-0.198,0.006,-1.147
-0.194,0.011,-1.154
-0.182,0.028,-1.17
-0.173,0.04,-1.167
-0.153,0.037,-1.136
-0.131,0.034,-1.097
-0.123,0.04,-1.074
-0.119,0.051,-1.077
-0.122,0.068,-1.102
-0.143,0.08,-1.132
-0.154,0.08,-1.158
-0.147,0.087,-1.162
-0.142,0.094,-1.145
-0.132,0.096,-1.11
-0.104,0.107,-1.08
-0.079,0.128,-1.069
-0.079,0.141,-1.078
-0.093,0.15,-1.091
-0.108,0.165,-1.096
-0.124,0.185,-1.103
-0.135,0.191,-1.102
-0.137,0.193,-1.074
-0.129,0.199,-0.98
-0.117,0.198,-0.93
-0.114,0.205,-0.88
-0.127,0.223,-0.9
-0.13,0.243,-1.017
-0.137,0.249,-1.156
-0.141,0.252,-1.244
-0.132,0.232,-1.223
-0.096,0.22,-1.123
-0.063,0.238,-1.037
-0.042,0.242,-0.965
-0.025,0.246,-0.921
-0.005,0.24,-0.898
0.008,0.239,-0.888
0.016,0.245,-0.876
0.019,0.242,-0.861
0.024,0.232,-0.837
0.03,0.22,-0.82
0.03,0.21,-0.838
0.018,0.195,-0.901
0.004,0.201,-0.942
-0.007,0.22,-0.944
-0.001,0.208,-0.907
0.011,0.193,-0.859
0.007,0.216,-0.726
0.003,0.22,-0.71
0.012,0.234,-0.748
-0.001,0.244,-0.914
-0.008,0.214,-1.04
-0.008,0.191,-1.021
-0.01,0.162,-0.917
0.019,0.151,-0.858
0.029,0.186,-0.843
-0.015,0.176,-0.817
-0.036,0.137,-0.791
-0.019,0.116,-0.764
-0.038,0.128,-0.75
-0.067,0.136,-0.772
-0.066,0.123,-0.829
-0.072,0.11,-0.904
-0.078,0.092,-0.959
-0.107,0.093,-0.758
-0.149,0.075,-0.623
-0.123,0.059,-0.704
-0.126,0.109,-0.895
-0.139,0.128,-1.122
-0.135,0.098,-1.273
-0.113,0.033,-1.327
-0.091,0.014,-1.259
-0.079,0.011,-1.111
-0.055,0.013,-0.97
-0.038,0.029,-0.854
-0.05,0.037,-0.776
-0.056,0.02,-0.741
-0.045,0.025,-0.734
-0.05,0.046,-0.776
-0.058,0.052,-0.868
-0.079,0.03,-0.968
-0.097,0.014,-1.03
-0.118,0.022,-0.886
-0.144,0.013,-0.795
-0.148,0.027,-0.766
-0.169,0.066,-0.843
-0.186,0.098,-1.056
-0.182,0.088,-1.317
-0.169,0.038,-1.523
-0.151,-0.01,-1.5
-0.145,-0.023,-1.317
-0.125,-0.019,-1.131
-0.11,-0.022,-0.981
-0.117,-0.023,-0.879
-0.12,-0.019,-0.829
-0.119,-0.013,-0.826
-0.113,-0.009,-0.868
-0.11,-0.003,-0.96
-0.123,-0.012,-1.065
-0.141,-0.029,-1.145
-0.14,-0.054,-1.195
-0.136,-0.057,-1.242
-0.138,-0.03,-1.234
-0.148,-0.025,-1.2
-0.122,-0.046,-1.238
-0.104,-0.03,-1.27
-0.104,-0.009,-1.281
-0.101,-0.008,-1.255
-0.087,-0.009,-1.23
-0.087,-0.002,-1.2
-0.091,-0.021,-1.138
-0.075,-0.025,-1.098
-0.075,0.002,-1.075
-0.101,0.031,-1.054
-0.116,0.041,-1.022
-0.115,0.037,-0.995
-0.102,0.02,-0.993
-0.083,0.023,-1.007
-0.072,0.031,-1.019
-0.071,0.029,-1.017
-0.062,0.014,-1.02
-0.053,0.007,-1.028
-0.037,-0.003,-1.054
-0.008,0.001,-1.083
0.01,0.017,-1.095
0.02,0.022,-1.08
-0.005,0.033,-0.801
-0.028,-0.026,-0.977
-0.03,-0.01,-1.152
-0.076,0.028,-1.298
-0.104,0.048,-1.359
-0.11,0.051,-1.334
-0.113,0.05,-1.258
-0.106,0.069,-1.162
-0.092,0.108,-1.099
-0.096,0.127,-1.078
-0.104,0.12,-1.09
-0.11,0.122,-1.105
-0.115,0.128,-1.097
-0.115,0.128,-1.079
-0.116,0.125,-1.069
-0.121,0.136,-1.063
-0.122,0.162,-1.07
-0.111,0.174,-1.069
-0.095,0.178,-1.063
-0.09,0.184,-1.07
-0.089,0.19,-1.068
-0.081,0.196,-1.039
-0.074,0.196,-1.002
-0.08,0.202,-0.99
-0.087,0.202,-0.996
-0.091,0.2,-0.997
-0.103,0.214,-0.983
-0.111,0.217,-0.953
-0.119,0.22,-0.932
-0.124,0.231,-0.922
-0.121,0.238,-0.916
-0.114,0.241,-0.905
-0.112,0.249,-0.876
-0.106,0.25,-0.848
-0.101,0.256,-0.827
-0.106,0.278,-0.814
-0.109,0.292,-0.809
-0.104,0.284,-0.791
-0.107,0.269,-0.782
-0.114,0.264,-0.786
-0.113,0.261,-0.783
-0.1,0.252,-0.767
-0.079,0.237,-0.752
-0.07,0.237,-0.763
-0.059,0.242,-0.787
-0.056,0.24,-0.794
-0.045,0.237,-0.803
-0.021,0.226,-0.817
-0.001,0.222,-0.834
0.012,0.222,-0.847
0.017,0.212,-0.845
0.01,0.21,-0.839
0.004,0.217,-0.832
0.004,0.225,-0.829
0.001,0.218,-0.836
-0.009,0.215,-0.856
-0.016,0.222,-0.876
-0.015,0.223,-0.89
-0.015,0.219,-0.903
-0.015,0.216,-0.927
-0.017,0.218,-0.952
-0.028,0.23,-0.967
-0.04,0.231,-0.968
-0.057,0.206,-0.963
-0.067,0.193,-0.973
-0.069,0.184,-0.981
-0.066,0.172,-0.973
-0.061,0.178,-0.965
-0.062,0.184,-0.969
-0.064,0.182,-0.989
-0.065,0.178,-1.019
-0.058,0.162,-1.047
-0.047,0.139,-1.068
-0.036,0.108,-1.074
-0.016,0.078,-1.054
0.001,0.054,-1.011
-0.017,0.046,-0.978
-0.055,0.046,-0.989
-0.08,0.043,-1.049
-0.096,0.035,-1.103
-0.111,0.043,-1.145
-0.136,0.03,-1.16
-0.153,0.025,-1.15
-0.153,0.037,-1.131
-0.158,0.032,-1.102
-0.176,0.025,-1.088
-0.183,0.021,-1.098
-0.189,0.01,-1.101
-0.211,0,-1.117
-0.236,-0.002,-1.156
-0.236,-0.002,-1.199
-0.224,-0.002,-1.223
-0.207,-0.006,-1.229
-0.187,-0.015,-1.218
-0.176,-0.017,-1.201
-0.165,-0.007,-1.187
-0.158,-0.001,-1.177
-0.16,0.005,-1.172
-0.159,0.015,-1.167
-0.158,0.025,-1.163
-0.166,0.031,-1.152
-0.171,0.036,-1.129
-0.172,0.05,-1.099
-0.167,0.045,-1.07
-0.177,0.031,-1.068
-0.158,0.055,-1.111
-0.124,0.076,-1.157
-0.103,0.082,-1.165
-0.084,0.082,-1.157
-0.068,0.084,-1.151
-0.068,0.088,-1.156
-0.072,0.099,-1.152
-0.073,0.107,-1.124
-0.076,0.101,-1.078
-0.076,0.101,-1.045
-0.073,0.112,-1.031
-0.079,0.128,-1.025
-0.091,0.138,-1.018
-0.097,0.135,-1.011
-0.095,0.122,-1.025
-0.084,0.116,-1.037
-0.083,0.153,-1.045
-0.077,0.168,-1.039
-0.065,0.157,-1.023
-0.057,0.155,-1.025
-0.055,0.158,-1.035
-0.062,0.165,-1.042
-0.072,0.168,-1.038
-0.08,0.166,-1.031
-0.088,0.172,-1.021
-0.089,0.179,-1.015
-0.091,0.18,-1.021
-0.085,0.185,-1.017
-0.083,0.188,-1.008
-0.092,0.199,-1.008
-0.103,0.204,-1.02
-0.112,0.205,-1.022
-0.126,0.208,-1.018
-0.13,0.214,-1.009
-0.125,0.219,-1.002
-0.126,0.223,-0.997
-0.125,0.223,-0.994
-0.124,0.217,-0.978
-0.123,0.222,-0.965
-0.126,0.23,-0.962
-0.131,0.233,-0.958
-0.129,0.234,-0.943
-0.144,0.256,-0.934
-0.14,0.258,-0.926
-0.133,0.245,-0.913
-0.124,0.244,-0.905
-0.103,0.251,-0.898
-0.085,0.25,-0.885
-0.079,0.251,-0.875
-0.076,0.246,-0.869
-0.067,0.243,-0.859
-0.059,0.253,-0.853
-0.056,0.253,-0.842
-0.044,0.236,-0.831
-0.028,0.223,-0.83
-0.01,0.218,-0.834
0.013,0.21,-0.842
0.025,0.213,-0.85
0.026,0.219,-0.848
0.022,0.215,-0.835
0.018,0.205,-0.836
0.013,0.19,-0.851
0,0.17,-0.861
0.001,0.158,-0.878
0.022,0.171,-0.904
0.024,0.173,-0.901
0.019,0.171,-0.889
0.018,0.174,-0.89
0.008,0.169,-0.915
-0.01,0.161,-0.942
-0.029,0.159,-0.962
-0.042,0.158,-0.97
-0.053,0.164,-0.966
-0.062,0.166,-0.953
-0.074,0.161,-0.936
-0.091,0.159,-0.93
-0.104,0.154,-0.924
-0.114,0.156,-0.909
-0.12,0.174,-0.908
-0.136,0.181,-0.929
-0.161,0.175,-0.947
-0.183,0.156,-0.969
-0.18,0.142,-0.985
-0.159,0.13,-0.983
-0.161,0.116,-0.959
-0.178,0.107,-0.933
-0.181,0.096,-0.924
-0.172,0.101,-0.937
-0.167,0.115,-0.968
-0.153,0.112,-1.005
-0.136,0.098,-1.03
-0.124,0.093,-1.049
-0.113,0.099,-1.071
-0.108,0.104,-1.077
-0.11,0.102,-1.066
-0.123,0.09,-1.04
-0.138,0.077,-1.011
-0.14,0.079,-1
-0.156,0.094,-1.003
-0.161,0.085,-1.02
-0.16,0.073,-1.042
-0.161,0.068,-1.061
-0.157,0.058,-1.082
-0.154,0.042,-1.097
-0.152,0.042,-1.105
-0.159,0.041,-1.102
-0.168,0.036,-1.082
-0.175,0.034,-1.062
-0.184,0.038,-1.061
-0.19,0.046,-1.073
-0.192,0.051,-1.084
-0.189,0.047,-1.092
-0.178,0.042,-1.101
-0.179,0.036,-1.1
-0.177,0.032,-1.09
-0.175,0.031,-1.086
-0.175,0.041,-1.088
-0.168,0.044,-1.094
-0.156,0.045,-1.096
-0.14,0.053,-1.096
-0.122,0.059,-1.094
-0.121,0.065,-1.096
-0.111,0.063,-1.102
-0.1,0.069,-1.096
-0.104,0.078,-1.093
-0.113,0.085,-1.085
-0.132,0.091,-1.085
-0.142,0.095,-1.083
-0.155,0.099,-1.076
-0.166,0.108,-1.067
-0.169,0.114,-1.063
-0.152,0.114,-1.058
-0.142,0.121,-1.051
-0.137,0.134,-1.052
-0.13,0.142,-1.048
-0.123,0.148,-1.038
-0.117,0.149,-1.03
-0.113,0.141,-1.025
-0.115,0.149,-1.042
-0.107,0.155,-1.063
-0.093,0.153,-1.072
-0.078,0.153,-1.077
-0.072,0.164,-1.082
-0.074,0.177,-1.083
-0.077,0.181,-1.08
-0.079,0.182,-1.077
-0.085,0.19,-1.083
-0.087,0.193,-1.102
-0.085,0.192,-1.118
-0.081,0.197,-1.116
-0.072,0.214,-1.104
-0.073,0.223,-1.084
-0.078,0.213,-1.065
-0.092,0.227,-1.077
-0.106,0.23,-1.057
-0.11,0.215,-1.023
-0.111,0.218,-0.997
-0.107,0.227,-0.986
-0.103,0.23,-0.998
-0.106,0.23,-1.016
-0.105,0.215,-1.004
-0.105,0.2,-0.977
-0.106,0.198,-0.96
-0.102,0.209,-0.949
-0.099,0.226,-0.937
-0.096,0.232,-0.926
-0.103,0.223,-0.92
-0.11,0.232,-0.93
-0.113,0.246,-0.949
-0.104,0.246,-0.948
-0.101,0.242,-0.925
-0.098,0.24,-0.892
-0.101,0.246,-0.864
-0.11,0.253,-0.854
-0.126,0.263,-0.864
-0.131,0.269,-0.874
-0.114,0.268,-0.88
-0.103,0.256,-0.879
-0.107,0.246,-0.876
-0.107,0.245,-0.873
-0.099,0.251,-0.867
-0.098,0.25,-0.855
-0.095,0.243,-0.843
-0.089,0.235,-0.836
-0.086,0.231,-0.828
-0.081,0.228,-0.81
-0.076,0.224,-0.797
-0.073,0.217,-0.791
-0.074,0.213,-0.79
-0.074,0.208,-0.791
-0.078,0.203,-0.799
-0.086,0.199,-0.827
-0.098,0.196,-0.865
-0.102,0.189,-0.888
-0.102,0.183,-0.886
-0.1,0.18,-0.875
-0.098,0.182,-0.871
-0.103,0.185,-0.879
-0.114,0.173,-0.893
-0.128,0.165,-0.91
-0.137,0.162,-0.932
-0.141,0.155,-0.954
-0.141,0.145,-0.969
-0.145,0.14,-0.973
-0.147,0.139,-0.983
-0.15,0.138,-1.003
-0.158,0.138,-1.024
-0.162,0.133,-1.038
-0.16,0.131,-1.044
-0.166,0.141,-1.037
-0.166,0.138,-0.999
-0.173,0.115,-0.972
-0.179,0.132,-0.966
-0.187,0.159,-0.983
-0.186,0.166,-1
-0.186,0.163,-1.023
-0.197,0.15,-1.049
-0.194,0.132,-1.058
-0.181,0.127,-1.05
-0.168,0.128,-1.031
-0.158,0.127,-1.013
-0.145,0.124,-1.014
-0.137,0.122,-1.023
-0.129,0.121,-1.021
-0.118,0.114,-1.023
-0.113,0.102,-1.031
-0.124,0.092,-1.038
-0.141,0.091,-1.046
-0.155,0.072,-1.021
-0.163,0.066,-1.009
-0.177,0.07,-1.035
-0.194,0.055,-1.056
-0.198,0.055,-1.08
-0.18,0.065,-1.092
-0.163,0.048,-1.072
-0.158,0.041,-1.04
-0.136,0.04,-1.032
-0.115,0.03,-1.048
-0.123,0.025,-1.079
-0.138,0.021,-1.113
-0.146,0.017,-1.127
-0.151,0.013,-1.121
-0.166,0.012,-1.12
-0.187,0.017,-1.135
-0.192,0.019,-1.136
-0.192,0.019,-1.108
-0.203,0.036,-1.054
-0.198,0.039,-1.014
-0.195,0.038,-1.015
-0.195,0.051,-1.042
-0.185,0.057,-1.074
-0.179,0.06,-1.098
-0.181,0.068,-1.116
-0.171,0.059,-1.123
-0.155,0.051,-1.12
-0.134,0.054,-1.108
-0.105,0.064,-1.1
-0.081,0.077,-1.095
-0.065,0.081,-1.083
-0.058,0.094,-1.073
-0.061,0.108,-1.079
-0.076,0.117,-1.083
-0.082,0.122,-1.075
-0.078,0.124,-1.063
-0.077,0.122,-1.058
-0.079,0.121,-1.064
-0.082,0.118,-1.074
-0.075,0.12,-1.069
-0.072,0.145,-1.058
-0.079,0.167,-1.044
-0.086,0.172,-1.031
-0.1,0.173,-1.021
-0.118,0.168,-1.022
-0.125,0.157,-1.016
-0.126,0.155,-1.005
-0.124,0.162,-0.994
-0.118,0.173,-0.988
-0.11,0.182,-0.986
-0.101,0.181,-0.99
-0.099,0.188,-0.988
-0.1,0.193,-0.988
-0.106,0.187,-0.993
-0.12,0.186,-1
-0.138,0.187,-0.997
-0.145,0.187,-0.98
-0.139,0.183,-0.947
-0.158,0.192,-0.912
-0.191,0.197,-0.885
-0.208,0.201,-0.873
-0.218,0.216,-0.883
-0.229,0.194,-0.909
-0.237,0.18,-0.944
-0.218,0.206,-0.972
-0.191,0.231,-0.969
-0.172,0.221,-0.924
-0.145,0.216,-0.873
-0.112,0.227,-0.846
-0.1,0.232,-0.849
-0.096,0.231,-0.856
-0.089,0.215,-0.851
-0.075,0.205,-0.846
-0.068,0.207,-0.842
-0.068,0.203,-0.838
-0.07,0.201,-0.838
-0.065,0.199,-0.832
-0.056,0.2,-0.828
-0.056,0.205,-0.822
-0.053,0.205,-0.821
-0.041,0.199,-0.828
-0.032,0.198,-0.837
-0.022,0.203,-0.839
-0.021,0.201,-0.839
-0.028,0.193,-0.848
-0.026,0.185,-0.863
-0.039,0.187,-0.865
-0.061,0.18,-0.863
-0.085,0.168,-0.873
-0.106,0.167,-0.903
-0.116,0.162,-0.935
-0.141,0.148,-0.94
-0.163,0.131,-0.931
-0.166,0.127,-0.927
-0.17,0.138,-0.942
-0.206,0.141,-0.969
-0.247,0.126,-0.983
-0.255,0.107,-0.982
-0.236,0.103,-0.979
-0.231,0.113,-0.98
-0.231,0.113,-1.003
-0.206,0.107,-1.038
-0.182,0.103,-1.067
-0.161,0.09,-1.066
-0.147,0.072,-1.052
-0.139,0.075,-1.039
-0.125,0.092,-1.032
-0.113,0.096,-1.027
-0.113,0.102,-1.025
-0.117,0.105,-1.016
-0.124,0.095,-1.002
-0.13,0.082,-0.987
-0.128,0.058,-0.977
-0.121,0.054,-0.992
-0.132,0.083,-1.031
-0.143,0.078,-1.064
-0.139,0.05,-1.069
-0.134,0.047,-1.064
-0.124,0.053,-1.056
-0.097,0.039,-1.037
-0.089,0.029,-1.016
-0.1,0.027,-1.008
-0.116,0.035,-1.029
-0.139,0.045,-1.073
-0.161,0.053,-1.111
-0.171,0.039,-1.126
-0.166,0.017,-1.124
-0.154,0.01,-1.113
-0.14,0.011,-1.121
-0.12,0.007,-1.152
-0.121,0.006,-1.177
-0.132,0.014,-1.177
-0.136,0.016,-1.156
-0.139,0.026,-1.121
-0.127,0.038,-1.085
-0.124,0.069,-1.058
-0.103,0.084,-1.056
-0.076,0.087,-1.078
-0.076,0.081,-1.093
-0.101,0.058,-1.096
-0.121,0.06,-1.109
-0.129,0.07,-1.128
-0.124,0.081,-1.122
-0.114,0.091,-1.089
-0.114,0.099,-1.052
-0.118,0.099,-1.027
-0.111,0.113,-1.028
-0.099,0.13,-1.043
-0.098,0.132,-1.058
-0.096,0.126,-1.067
-0.09,0.12,-1.057
-0.1,0.132,-1.049
-0.1,0.128,-1.049
-0.094,0.127,-1.05
-0.081,0.138,-1.067
-0.059,0.158,-1.096
-0.046,0.171,-1.117
-0.052,0.172,-1.131
-0.074,0.172,-1.148
-0.074,0.168,-1.177
-0.06,0.172,-1.203
-0.061,0.185,-1.193
-0.083,0.19,-1.164
-0.098,0.19,-1.133
-0.108,0.206,-1.113
-0.126,0.233,-1.097
-0.135,0.245,-1.085
-0.14,0.244,-1.079
-0.142,0.244,-1.073
-0.132,0.257,-1.067
-0.122,0.27,-1.06
-0.12,0.277,-1.041
-0.121,0.285,-1.011
-0.12,0.292,-0.976
-0.114,0.293,-0.945
-0.115,0.294,-0.928
-0.119,0.293,-0.929
-0.115,0.297,-0.925
-0.109,0.303,-0.913
-0.111,0.298,-0.896
-0.114,0.297,-0.876
-0.099,0.308,-0.86
-0.084,0.305,-0.84
-0.073,0.292,-0.831
-0.07,0.279,-0.829
-0.081,0.28,-0.843
-0.084,0.285,-0.865
-0.088,0.276,-0.886
-0.095,0.256,-0.893
-0.096,0.233,-0.907
-0.086,0.219,-0.93
-0.062,0.221,-0.949
-0.047,0.211,-0.929
-0.035,0.194,-0.874
-0.006,0.203,-0.837
-0.009,0.21,-0.829
-0.067,0.194,-0.822
-0.101,0.173,-0.823
-0.096,0.166,-0.825
-0.075,0.167,-0.829
-0.065,0.166,-0.824
-0.065,0.156,-0.808
-0.054,0.145,-0.799
-0.043,0.142,-0.811
-0.032,0.142,-0.827
-0.017,0.14,-0.84
0,0.122,-0.872
0.014,0.11,-0.92
0.029,0.115,-0.931
0.028,0.11,-0.911
0.022,0.096,-0.895
0.034,0.102,-0.894
0.042,0.114,-0.9
0.027,0.107,-0.897
0.01,0.097,-0.9
0.009,0.1,-0.914
0.001,0.102,-0.938
-0.011,0.088,-0.973
-0.035,0.079,-1.003
-0.055,0.074,-1.005
-0.065,0.075,-0.982
-0.073,0.073,-0.964
-0.078,0.069,-0.96
-0.09,0.07,-0.987
-0.096,0.075,-1.039
-0.109,0.071,-1.065
-0.119,0.057,-1.042
-0.124,0.05,-1.016
-0.12,0.038,-0.994
-0.117,0.033,-0.985
-0.102,0.038,-1.006
-0.104,0.037,-1.025
-0.112,0.023,-1.047
-0.105,0.014,-1.069
-0.096,0.008,-1.092
-0.093,-0.018,-1.096
-0.098,-0.023,-1.093
-0.098,-0.013,-1.105
-0.107,-0.021,-1.093
-0.118,-0.029,-1.079
-0.137,-0.034,-1.058
-0.154,-0.029,-1.058
-0.166,-0.035,-1.071
-0.168,-0.042,-1.1
-0.167,-0.052,-1.15
-0.157,-0.059,-1.183
-0.137,-0.065,-1.176
-0.118,-0.061,-1.157
-0.109,-0.049,-1.133
-0.104,-0.038,-1.123
-0.104,-0.026,-1.115
-0.104,-0.017,-1.115
-0.108,-0.02,-1.118
-0.108,-0.027,-1.118
-0.107,-0.026,-1.12
-0.105,-0.022,-1.124
-0.101,-0.02,-1.128
-0.091,-0.018,-1.133
-0.08,-0.005,-1.13
-0.076,0.007,-1.115
-0.086,0.008,-1.082
-0.091,0.018,-1.057
-0.096,0.031,-1.055
-0.105,0.029,-1.06
-0.108,0.025,-1.06
-0.105,0.023,-1.074
-0.095,0.029,-1.097
-0.096,0.042,-1.115
-0.096,0.036,-1.119
-0.079,0.044,-1.118
-0.078,0.058,-1.113
-0.085,0.058,-1.106
-0.081,0.059,-1.105
-0.073,0.071,-1.102
-0.061,0.07,-1.086
-0.052,0.073,-1.078
-0.046,0.085,-1.09
-0.039,0.092,-1.095
-0.036,0.092,-1.087
-0.041,0.09,-1.079
-0.04,0.094,-1.102
-0.032,0.105,-1.125
-0.029,0.105,-1.116
-0.028,0.101,-1.086
-0.024,0.106,-1.054
